766.70,769.07,770.59,774.13,765.71,725.96,772.43,750.10,755.80,770.21,540.69,726.32,791.75,786.18,769.10,771.59,769.36,769.05,788.82,787.80,776.46,716.67,786.26,777.71,773.93,756.14,700.60,728.98,728.61,730.81,768.16,760.41,765.62,782.40,776.46,774.86,773.56,774.17,770.94,769.31,773.50,787.96,770.47,531.41,776.32,756.29,780.47,777.33,772.32,763.77,769.86,768.52,772.05,768.74,771.54,775.20,779.05,782.35,776.00,778.81,773.21,744.81,807.79,794.54,774.29,754.46,761.01,752.60,753.89,766.76,774.45,776.31,764.93,793.61,785.97,779.20,786.64,770.72,762.52,771.11,785.66,789.22,778.71,768.10,766.57,770.42,764.72,767.68,784.78,785.60,774.60,758.15,741.48,759.64,761.65,779.51,550.90,771.75,779.14,787.79,789.38,800.06,798.03,794.11,802.85,801.86,798.99,800.37,800.97,791.16,793.34,781.91,777.78,774.01,778.54,759.90,765.64,748.82,742.83,739.36,755.11,764.56,616.37,745.51,472.03,773.18,770.68,770.84,772.27,790.73,790.42,782.80,775.50,758.89,732.82,723.61,752.79,797.19,794.01,769.94,596.92,781.32,715.07,768.49,767.42,774.40,773.14,761.57,767.85,765.64,773.49,775.20,767.01,740.75,726.91,,761.45,46.91,0.062
820.84,824.49,815.87,830.12,822.69,779.50,831.43,808.20,814.16,829.31,726.28,735.68,851.26,844.37,829.96,832.34,830.52,831.00,849.86,859.35,775.15,800.16,856.43,848.56,839.14,821.59,802.72,797.69,800.04,679.06,840.59,814.74,820.58,837.29,832.82,831.10,830.22,831.90,828.81,828.53,832.47,847.61,830.06,741.02,837.02,828.35,842.18,838.58,833.88,805.75,830.23,829.30,837.56,832.46,834.58,840.36,842.25,845.95,846.07,838.56,837.85,812.02,862.22,848.07,829.80,817.22,817.50,807.94,809.63,822.77,831.35,834.30,817.51,851.96,844.46,844.36,850.77,829.87,823.71,831.67,836.13,850.40,839.46,829.44,829.55,839.25,827.80,832.03,848.58,850.67,840.40,821.64,806.50,813.97,810.99,834.22,779.96,826.68,834.21,843.55,847.08,858.34,855.84,852.04,862.32,860.97,857.39,857.64,859.29,852.11,852.50,844.70,838.79,835.93,840.68,823.30,827.77,811.93,808.19,803.61,827.19,830.92,712.83,816.07,612.45,826.50,825.72,826.32,828.76,847.53,847.21,840.11,831.71,815.38,806.94,772.83,812.12,854.36,853.37,829.24,746.44,840.81,836.58,829.60,828.93,839.12,833.69,825.91,831.44,837.30,841.65,846.69,836.32,820.86,815.40,,825.79,32.01,0.039
793.21,797.79,799.88,803.17,797.77,797.26,806.55,784.61,790.22,805.00,693.19,722.32,826.38,817.74,806.71,808.69,807.42,808.69,824.05,835.10,817.70,782.15,832.03,828.88,817.45,801.22,784.31,779.94,783.20,696.67,822.35,787.55,793.52,809.51,806.52,805.03,804.28,805.95,803.96,804.86,807.38,822.45,805.85,792.37,803.72,804.76,819.02,814.98,811.29,772.09,807.22,811.37,815.23,755.33,815.13,821.61,822.60,823.90,824.23,819.29,823.34,795.07,832.59,818.40,802.77,789.88,791.81,782.14,784.30,796.17,805.14,809.05,808.88,824.40,818.24,820.57,824.23,805.75,800.93,808.36,800.05,826.92,814.61,806.32,808.15,817.65,805.92,810.70,827.69,831.75,819.13,800.87,715.64,787.45,788.35,807.26,692.15,800.27,807.55,814.92,820.91,830.93,828.68,824.06,839.02,830.55,830.10,835.02,836.64,828.88,819.81,820.70,814.45,813.45,816.39,802.88,805.83,791.55,787.98,784.97,808.74,812.37,598.54,797.88,802.49,797.79,798.80,799.25,802.39,819.87,819.65,813.09,805.19,789.99,783.56,766.95,764.90,833.53,824.34,803.31,789.72,816.16,809.05,805.82,805.88,817.49,811.82,805.92,809.89,818.23,820.70,830.80,820.58,804.13,801.90,,803.62,29.03,0.036
693.07,697.70,700.84,703.33,698.96,698.76,707.30,688.55,693.90,706.79,552.88,633.85,725.45,716.68,709.12,708.91,710.08,711.55,725.19,728.66,712.55,727.13,732.03,731.74,720.57,705.94,691.20,689.12,692.59,651.02,727.37,688.86,694.64,707.89,705.68,704.91,704.26,706.07,705.16,707.29,708.98,722.15,707.67,698.93,714.03,707.24,720.42,716.68,714.32,671.95,709.25,717.74,718.52,710.09,722.27,727.16,730.03,728.67,730.44,726.36,729.78,703.17,728.53,715.82,702.74,658.17,693.19,684.93,686.77,697.16,705.13,709.37,710.74,720.11,717.91,721.14,724.29,707.47,703.23,710.80,720.46,726.64,714.95,708.53,712.04,720.15,708.83,714.84,729.91,735.46,721.78,705.76,696.91,688.38,693.86,706.48,606.65,699.98,706.42,712.34,718.94,728.44,726.10,721.67,735.27,728.26,728.26,733.23,731.67,726.04,717.95,720.88,715.37,714.91,717.91,707.86,708.55,696.75,694.52,693.11,712.83,717.08,703.38,704.35,704.81,696.68,698.41,699.72,702.99,717.70,718.16,711.98,704.50,692.01,686.61,684.84,686.88,724.64,721.65,706.33,680.19,717.17,675.17,707.97,708.80,720.29,713.55,710.66,713.09,723.39,723.85,733.70,724.09,667.17,699.33,,707.49,22.01,0.031
536.70,540.47,540.67,546.21,542.57,542.21,549.18,535.22,540.21,550.15,468.96,552.79,564.91,557.39,552.83,554.20,553.85,556.12,565.49,569.86,556.69,570.68,570.86,574.63,564.05,552.48,538.98,540.18,543.97,492.56,571.98,533.35,538.50,548.67,547.28,546.90,546.81,548.29,547.94,550.83,551.64,562.05,551.60,544.19,555.77,550.42,562.43,559.07,558.18,540.76,554.60,561.33,561.32,563.06,566.04,570.49,573.75,571.55,570.53,569.67,573.59,551.75,564.72,554.20,544.15,534.62,537.77,522.79,532.88,540.91,546.60,551.57,552.53,557.72,556.53,561.50,564.02,550.88,532.39,553.88,561.26,567.53,557.60,553.20,557.36,563.32,552.48,559.49,571.78,574.68,564.72,552.78,545.93,519.36,471.37,548.15,490.90,543.17,548.51,552.63,558.61,565.79,564.62,560.39,574.05,566.65,566.04,571.29,570.81,566.34,558.76,562.27,558.19,557.79,559.88,553.89,553.19,544.67,542.76,543.49,558.19,562.43,552.01,552.27,555.23,539.04,541.46,542.86,545.55,557.29,558.05,553.09,546.88,537.65,534.19,532.80,473.34,562.86,564.02,549.86,550.72,558.86,559.51,552.46,553.72,563.11,557.44,555.80,557.80,566.83,566.21,574.46,566.94,494.45,560.55,,551.63,17.94,0.033
347.21,350.36,353.42,354.43,350.96,352.13,356.25,347.65,348.23,358.50,340.87,368.66,369.40,363.07,361.37,362.28,362.46,364.49,370.83,373.00,366.48,374.10,375.15,375.46,371.08,363.58,356.84,355.25,360.10,350.49,379.32,345.81,349.40,355.79,355.07,355.17,355.04,355.92,355.98,359.00,359.28,366.75,359.70,354.78,363.71,360.83,368.11,365.96,366.13,348.96,364.41,368.80,368.41,373.31,373.75,376.38,376.84,377.19,377.91,376.86,380.07,364.58,365.76,358.19,352.18,345.61,347.48,337.21,345.28,350.74,355.85,358.27,360.12,365.73,363.56,366.70,368.63,359.16,357.33,362.47,370.46,371.79,364.81,362.79,366.60,370.10,363.24,368.15,377.07,379.73,371.15,364.67,360.40,344.63,349.91,355.18,303.03,352.25,356.42,358.88,363.72,367.92,367.80,364.88,370.29,369.70,369.74,371.26,370.70,370.71,367.34,368.25,365.75,365.89,367.15,363.88,362.62,357.98,357.20,358.63,368.60,372.11,365.36,365.73,359.58,349.14,350.87,352.04,354.69,362.34,363.12,359.39,354.98,349.75,347.25,346.98,314.01,369.97,369.79,359.24,307.46,366.13,356.91,361.96,363.38,369.81,365.80,365.79,367.47,373.93,373.63,379.06,374.29,333.25,371.35,,361.17,11.84,0.033
158.49,160.47,162.01,168.62,166.06,161.72,163.32,160.32,162.52,165.94,171.22,181.78,179.86,168.94,178.30,172.73,170.95,170.80,181.79,188.06,182.68,195.16,188.25,187.51,177.30,173.80,170.71,173.57,173.34,181.83,187.84,157.98,160.23,162.84,162.70,162.77,162.95,163.84,164.12,165.91,166.14,180.04,171.29,173.35,181.31,171.34,173.51,176.24,174.90,178.32,174.04,176.52,178.97,181.44,180.63,186.71,190.30,196.70,192.17,187.33,186.80,175.96,166.05,162.48,160.10,153.04,158.14,158.14,157.89,164.63,169.23,164.54,166.10,171.63,167.72,171.78,185.09,179.36,177.73,169.14,181.05,175.95,170.91,170.89,175.84,176.98,173.73,175.06,185.78,184.68,177.57,178.11,173.02,156.78,158.93,161.68,162.90,161.04,163.15,164.23,166.64,171.88,171.89,168.05,191.15,186.56,175.57,184.77,183.54,182.75,177.98,176.02,171.59,172.03,172.77,167.58,171.30,169.67,169.72,171.26,176.34,180.06,175.43,178.91,166.37,159.30,159.97,168.28,162.68,178.17,168.85,167.30,162.97,160.83,161.37,160.35,152.39,187.56,187.38,167.07,149.08,175.64,179.91,170.00,171.18,177.41,173.88,173.32,174.60,180.64,179.42,194.62,179.03,179.44,178.81,,172.62,9.49,0.055
29.71,29.97,29.78,28.41,31.41,28.96,32.39,34.24,34.43,34.54,29.07,33.98,30.26,36.56,37.09,38.06,38.00,40.25,39.14,40.82,40.60,40.03,43.62,44.50,46.10,46.24,47.02,47.70,49.55,49.13,51.86,32.19,31.84,31.09,30.79,31.47,32.07,32.71,32.99,33.56,34.15,34.11,34.83,32.05,35.59,36.75,38.19,37.20,39.27,34.39,40.34,41.45,42.45,40.25,44.03,45.46,46.10,47.26,48.21,49.29,50.60,51.89,31.23,30.78,31.29,27.34,32.55,30.04,21.30,28.71,33.51,34.72,34.91,36.74,36.49,37.49,35.18,32.04,36.04,39.81,37.39,41.87,42.22,43.50,44.39,44.85,46.12,46.76,48.00,49.57,50.18,50.14,51.74,30.01,30.25,31.09,28.92,32.16,32.57,33.27,33.42,34.14,34.55,34.79,35.43,36.61,37.13,37.88,38.26,39.11,39.87,40.87,40.86,42.47,43.42,36.30,45.29,45.72,47.07,47.35,48.88,49.47,50.50,52.04,29.29,31.18,30.59,24.37,31.09,27.39,32.07,32.86,33.67,31.84,22.42,34.40,37.00,36.49,33.35,38.20,26.31,37.11,33.09,38.81,42.10,42.19,43.28,44.99,45.64,47.27,47.76,48.56,49.08,51.52,51.71,,38.25,7.19,0.188
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,#DIV/0!
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,#DIV/0!
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,#DIV/0!
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,#DIV/0!
