817.32,806.24,791.98,813.33,800.83,657.27,679.94,739.04,726.66,807.67,535.66,397.55,310.47,219.78,355.55,143.12,722.80,753.21,470.57,681.30,589.97,716.50,232.88,320.18,222.05,782.54,740.09,467.40,605.87,527.95,657.55,799.17,303.74,747.47,428.80,276.94,781.25,728.61,578.58,151.57,139.07,376.74,767.92,431.31,773.40,470.03,738.80,740.91,702.95,478.79,427.82,521.33,411.01,691.42,452.58,469.01,647.94,411.93,305.73,775.63,804.01,811.77,814.35,783.33,787.37,376.47,715.04,617.08,754.12,296.48,692.90,779.74,669.24,795.67,518.71,692.95,218.80,739.42,766.07,777.18,800.13,786.32,796.68,748.21,741.72,752.66,795.09,214.72,675.63,562.76,815.00,822.21,783.08,812.75,594.37,744.02,608.32,786.89,299.81,140.52,563.80,633.01,567.76,431.90,378.35,148.45,413.60,207.25,754.99,583.57,485.45,792.77,666.49,551.23,295.64,412.30,542.44,708.06,775.88,589.42,767.67,728.36,718.53,512.92,424.87,724.69,736.12,787.26,590.57,789.74,741.72,784.31,779.04,675.11,767.28,586.23,611.15,728.21,371.52,653.47,685.45,737.55,717.29,776.21,745.87,783.48,754.20,751.08,782.32,780.49,,612.07,192.14,0.314,,,235.47,988.67,,753.20
861.12,837.10,856.11,864.27,845.71,829.17,837.53,794.43,818.36,806.45,752.79,514.44,307.29,292.05,493.43,197.97,757.02,553.15,667.76,628.05,453.87,707.46,215.76,459.65,284.42,811.64,776.85,508.78,792.22,552.55,793.79,849.85,737.67,821.75,590.78,420.69,838.92,759.24,693.00,267.41,149.43,423.71,832.44,569.68,802.17,738.34,767.35,784.43,598.08,654.29,545.48,661.20,787.01,743.22,713.51,424.29,483.80,608.11,374.29,817.11,833.00,839.54,854.16,847.32,850.97,256.37,647.68,696.39,794.76,562.50,807.41,484.21,711.38,848.04,822.69,640.36,165.54,755.67,813.88,838.75,810.20,843.94,839.92,726.10,807.52,847.98,821.79,245.90,796.59,620.99,863.19,865.48,854.35,842.32,639.88,806.37,576.11,713.71,299.59,166.62,665.33,485.12,383.60,307.07,316.25,157.45,409.07,283.21,821.42,671.73,591.02,827.99,714.47,574.40,306.38,381.30,571.60,636.68,807.68,813.29,857.32,773.70,845.83,695.44,416.04,782.66,836.30,844.36,403.18,837.81,797.32,841.12,832.17,725.11,781.42,651.05,655.11,734.88,465.49,798.01,643.80,828.45,750.61,839.51,822.52,808.22,825.92,839.23,843.57,844.35,,664.89,199.12,0.299,,,274.61,1055.16,,780.55
835.05,828.26,802.99,836.10,771.26,790.13,777.81,648.89,774.43,572.12,824.97,509.22,279.43,357.64,545.55,224.52,541.30,654.29,473.65,618.75,672.08,617.12,189.47,385.21,400.05,802.46,776.19,731.98,631.71,463.06,770.76,829.39,430.64,720.71,554.08,507.69,658.90,788.09,731.05,489.78,158.16,429.48,697.42,363.25,762.11,703.58,766.83,784.85,707.84,639.07,482.47,689.85,801.72,620.76,683.47,389.48,661.40,298.49,452.49,794.04,821.70,825.46,830.11,798.65,805.70,255.79,675.37,685.82,823.68,534.89,814.32,375.38,810.30,820.08,761.35,768.33,162.74,707.21,792.89,807.16,818.84,824.91,802.16,649.81,796.35,800.70,804.14,540.77,733.15,468.74,839.90,837.05,828.60,794.65,704.70,820.07,511.46,650.25,252.07,177.81,748.23,447.82,490.96,239.17,591.83,166.80,533.27,182.70,757.61,616.31,511.41,784.00,635.97,331.54,271.16,360.93,555.74,594.94,711.80,724.10,835.44,824.67,817.19,681.91,404.09,816.98,821.73,823.77,485.35,815.55,816.19,815.60,799.70,779.20,799.01,590.20,498.52,728.46,519.35,668.69,695.41,769.89,746.96,779.80,673.17,819.44,817.97,782.00,823.14,790.32,,643.55,188.85,0.293,,,273.41,1013.69,,740.28
741.08,733.20,736.57,743.79,744.27,644.01,648.52,476.23,737.85,486.48,733.96,238.55,367.43,479.50,598.65,215.09,561.99,551.14,562.88,637.50,566.91,624.68,246.29,339.13,315.57,728.38,540.22,668.16,376.09,492.08,701.20,741.29,280.82,606.66,538.89,502.99,656.95,727.97,583.66,421.74,155.21,328.26,645.74,433.30,675.94,556.87,635.37,710.74,669.65,670.95,582.92,491.70,695.28,546.56,509.93,353.35,601.02,334.52,326.96,715.75,745.68,729.59,746.55,749.93,640.33,261.20,636.26,559.34,724.71,491.52,730.75,458.27,728.22,733.36,613.88,706.43,210.69,632.99,707.67,727.67,727.57,727.89,726.38,584.48,707.10,687.22,718.00,631.14,606.41,498.37,747.29,744.57,735.84,724.84,646.92,732.10,487.27,577.17,253.71,185.69,636.14,313.63,457.56,240.69,396.66,177.45,466.63,174.30,687.31,564.27,449.97,689.18,668.14,260.28,233.13,341.62,511.54,621.82,616.15,595.76,754.03,715.64,719.65,729.05,431.79,735.16,737.28,736.82,448.24,730.26,731.74,694.04,728.95,709.54,680.17,640.84,358.63,705.64,657.88,574.88,532.54,703.89,685.14,675.61,671.33,738.69,738.64,673.80,726.24,723.02,,580.77,164.38,0.283,,,258.58,902.95,,644.37
598.26,589.90,596.95,599.94,601.28,535.04,495.76,460.13,592.71,414.42,541.52,213.88,257.57,374.75,234.61,342.49,409.34,407.09,526.26,576.72,525.13,558.87,268.35,232.05,479.68,549.48,510.14,515.05,476.06,389.62,589.85,602.55,491.64,445.80,208.95,471.20,572.95,580.26,307.27,318.91,145.92,316.83,596.12,389.95,547.98,544.95,537.65,564.25,488.95,519.97,485.89,493.81,585.20,534.46,272.81,277.93,576.52,523.72,279.20,590.13,597.93,594.94,589.78,604.68,585.44,169.46,497.12,595.92,593.87,454.12,592.03,492.18,592.94,591.19,431.76,549.96,184.39,564.34,578.29,578.86,594.31,585.32,586.90,514.70,584.43,568.95,534.46,557.07,533.45,549.22,602.38,600.26,595.21,597.98,593.45,594.54,231.22,521.84,215.10,240.25,573.63,278.23,362.48,207.54,452.92,163.38,285.07,163.21,582.66,544.93,385.97,568.40,497.06,196.16,197.77,277.38,483.95,471.35,590.70,577.95,612.84,573.24,579.17,596.77,495.02,586.57,600.25,599.61,523.94,595.05,596.72,595.57,556.92,588.43,541.36,339.35,332.32,570.29,528.34,507.65,513.26,569.90,579.46,562.92,577.61,603.92,598.71,574.56,594.88,597.24,,487.52,131.64,0.270,,,229.49,745.54,,516.05
421.84,423.21,421.92,424.05,424.51,429.48,378.47,377.94,421.38,329.91,379.57,365.49,188.02,265.77,191.97,249.56,365.01,171.32,423.30,423.86,420.90,417.10,300.53,175.80,393.69,393.02,406.46,328.43,429.69,376.18,434.71,432.31,431.35,113.82,112.30,430.43,430.52,432.99,199.06,188.72,137.23,256.50,432.02,282.24,354.54,365.59,376.07,425.05,416.21,405.39,403.20,392.61,428.33,424.93,192.52,264.71,420.04,286.04,206.67,433.99,432.27,421.12,421.84,428.03,414.47,143.68,381.00,426.74,415.99,440.37,427.63,424.65,420.30,420.37,346.67,398.81,118.21,366.97,420.74,424.29,421.65,415.09,422.02,239.33,419.15,397.37,385.29,406.29,408.31,416.26,426.07,424.81,216.25,381.55,423.90,424.88,171.59,387.79,239.78,335.45,419.45,282.56,212.61,164.32,325.39,161.85,173.29,159.49,426.21,352.84,338.72,397.16,351.61,131.16,142.37,237.18,382.51,375.13,409.41,399.19,441.08,437.00,425.06,430.20,389.26,432.73,430.92,432.24,390.64,432.59,429.99,436.94,430.80,427.47,426.35,207.36,297.52,409.35,390.54,396.71,375.91,426.56,433.42,425.36,418.65,437.19,436.39,432.10,437.02,421.77,,360.45,94.33,0.262,,,175.57,545.32,,369.76
241.68,263.36,242.34,243.94,243.25,256.92,179.35,264.37,242.94,264.94,220.51,277.16,193.55,125.89,131.83,187.34,274.49,86.17,279.42,279.87,268.33,265.16,223.21,124.41,269.11,254.06,235.89,204.93,274.91,268.24,259.24,262.52,245.34,81.06,81.36,258.99,257.81,261.97,85.77,85.90,86.89,126.13,259.44,224.67,247.61,259.81,263.00,198.38,273.42,273.23,281.49,276.99,267.48,258.94,201.46,248.09,265.79,150.74,124.84,283.34,246.93,263.36,254.79,248.81,239.45,123.02,171.29,243.37,256.05,127.81,257.51,260.80,242.83,247.06,256.17,266.49,96.06,211.72,282.92,267.74,265.75,279.42,264.24,244.52,273.47,275.08,257.13,271.75,266.14,269.66,245.43,244.78,94.98,133.84,244.58,267.46,223.14,260.25,152.30,241.14,256.07,249.21,179.92,141.00,208.25,126.47,119.94,118.57,236.03,246.05,243.77,268.36,262.50,99.19,91.04,206.08,269.51,280.16,272.78,257.48,254.60,269.40,276.35,259.12,202.53,263.64,262.03,263.85,175.56,258.84,259.74,262.93,217.72,267.31,273.45,186.62,220.52,282.19,222.36,279.80,254.64,271.58,265.57,280.34,284.69,259.26,262.07,276.64,260.87,273.37,,229.72,56.73,0.247,,,118.53,340.92,,222.39
112.78,107.00,111.31,110.83,109.23,123.29,98.95,114.44,62.33,137.42,134.44,142.93,136.54,48.77,78.92,80.32,124.56,49.09,112.30,133.90,133.40,137.42,114.38,80.94,114.40,146.90,136.21,104.16,148.68,151.91,128.86,139.93,129.85,49.71,45.82,133.56,132.19,125.12,45.09,49.77,88.86,79.17,133.36,113.27,97.83,128.06,122.84,128.78,146.48,152.01,144.18,142.22,150.03,153.37,149.04,130.14,149.01,98.52,83.71,150.73,120.71,132.80,124.05,131.50,135.45,118.49,105.10,108.63,138.08,87.05,121.71,118.96,98.62,113.28,144.42,123.81,52.71,146.14,142.66,139.79,143.57,126.96,146.28,140.49,144.17,147.01,136.46,154.20,148.31,126.90,107.17,114.36,48.53,66.41,122.38,83.09,71.40,108.32,121.74,140.57,134.64,140.27,97.11,83.77,91.30,68.40,71.51,68.66,148.11,133.28,104.08,142.00,137.65,80.34,64.80,143.64,142.91,145.02,139.85,141.43,127.76,140.68,138.15,130.55,110.38,133.59,132.73,143.56,120.39,133.78,127.79,134.74,119.33,140.23,140.72,103.62,149.35,150.05,137.30,135.31,145.85,144.53,151.83,147.80,154.62,134.03,134.97,153.25,137.87,151.49,,120.71,28.22,0.234,,,65.40,176.02,,110.62
43.72,37.09,43.86,45.12,44.99,35.65,31.91,26.25,29.31,23.63,35.14,48.32,43.08,13.69,20.10,31.22,46.24,16.21,23.37,37.20,50.51,33.80,32.63,24.33,47.45,50.66,19.32,31.62,46.14,35.83,40.17,10.85,24.71,13.68,11.92,34.49,47.58,47.83,11.83,18.22,16.16,37.24,48.12,37.47,22.33,44.24,35.49,45.79,44.92,43.92,27.82,22.00,47.68,51.14,46.26,30.27,39.59,35.83,23.59,42.60,42.26,40.64,40.60,44.03,24.48,17.65,30.20,44.78,43.68,36.85,46.49,47.12,45.78,47.24,41.82,18.69,13.99,38.24,47.42,49.78,50.18,49.06,50.97,31.47,49.44,50.57,40.98,46.61,53.27,44.21,43.85,16.48,12.06,14.68,42.46,12.95,24.27,21.01,27.76,47.83,45.83,38.66,33.32,23.23,32.31,15.57,16.06,18.66,48.41,22.55,38.18,41.79,52.23,36.41,18.57,41.06,54.53,48.38,32.11,39.80,43.42,35.05,12.22,44.52,32.90,44.19,37.95,45.17,11.74,39.68,49.52,49.52,32.71,35.62,44.09,25.73,42.01,40.07,48.30,32.61,17.57,38.28,47.05,46.45,45.63,54.57,54.85,54.21,55.37,54.79,,36.38,12.23,0.336,,,12.42,60.35,,47.93
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
